RestaurantID,Name,Cuisine,Rating,TotalReviews,Address,ZipCode,Latitude,Longitude,IsClosed,TimeStamp
FaR-Kv-0ZzgcqFW1sCnacw,Citizens of Chelsea,american,4,809,401 W 25th St,10001,40.748123,-74.000569,False,08/10/2021 15:42:32
5HthKwqIfsLdS2yIb3k-cA,The Chelsea House,american,3.5,9,235 9th Ave,10001,40.74751,-74.00081,False,08/10/2021 15:42:32
gTCqX_Xw087KP608dZTfjw,The Chelsea Bell,american,3.5,138,316 8th Ave,10001,40.7468909665128,-73.9970784187517,False,08/10/2021 15:42:32
pb_ryc8FYHpUPV56eV2Eyg,Brooklyn Bagel & Coffee Company,american,4.5,1552,286 8th Ave,10001,40.746183,-73.997642,False,08/10/2021 15:42:32
9tWsM0Ol6CGqfBWKzwdwyg,Maggie Reillys Restaurant,american,4,98,340 9th Ave,10001,40.7504318,-73.9981307,False,08/10/2021 15:42:32
Cq0_y25K4r60gUP0JeHRDQ,The Orchard Townhouse,american,4,47,242 10th Ave,10001,40.748382,-74.00345305613494,False,08/10/2021 15:42:32
_YhIR55QAoVLJQg_p65FgA,Marquee Nightclub,american,2,446,289 10th Ave,10001,40.7499875,-74.0027094,False,08/10/2021 15:42:32
SbcYZtynualn3Jljt4Mxxg,Walter's Bar,american,4,74,389 8th Ave,10001,40.7493849,-73.995856,False,08/10/2021 15:42:32
LJTGRkX5yWoqx1jJ7E4zqw,Haymaker Bar and Kitchen,american,4,341,252 W 29th St,10001,40.7487508496393,-73.995229748466,False,08/10/2021 15:42:32
_pXppRVEAW6zi8uRjx1ULg,Hudson Yards Tavern,american,3.5,18,360 9th Ave,10001,40.751018,-73.997622,False,08/10/2021 15:42:32
PHSsvGDW6Rh2pGWEDTrDew,Death Ave,american,4,598,315 10th Ave,10001,40.75105092190377,-74.00194808204913,False,08/10/2021 15:42:32
zAheOfFDPnttHjuV0uH_AQ,HOWM Cocina & Cocktails,american,4,3,518 W 27th St,10001,40.75056,-74.00343,False,08/10/2021 15:42:32
R-biStUvl2zuhIQFk40GsQ,OCabanon,american,4,436,245 W 29th St,10001,40.7486725,-73.9945145,False,08/10/2021 15:42:32
huzwtLDeEGDZ6BIsMQF69g,Molly Wee Pub,american,3.5,244,402 8th Ave,10001,40.74966,-73.99498,False,08/10/2021 15:42:32
sT7PuI8hNOWA5Keor1dexg,Taboo Lounge,american,2.5,66,406 8th Ave,10001,40.74986,-73.99495,False,08/10/2021 15:42:32
3axYlGbF2M-rHjz0uhKFcg,Whitmans Hudson Yards,american,4,225,331 10th Ave,10001,40.751716,-74.001579,False,08/10/2021 15:42:32
r-Ugfs11uNxi19_-VHWf5A,Blarney Stone,american,3.5,122,410 8th Ave,10001,40.74988,-73.99474,False,08/10/2021 15:42:32
t6TzNUUY2ez6s-GYOLs4VA,Bluestone Lane - Manhattan West,american,4,114,435 W 31st St,10001,40.7520681,-73.9988477,False,08/10/2021 15:42:32
iu8nqOMFdUPg201QMkrGJw,American Whiskey,american,3.5,324,247 W 30th St,10001,40.74932,-73.99416,False,08/10/2021 15:42:32
zK_0aH6P9HhmYmCWx9cBxQ,Tír na Nóg,american,3.5,235,254 W 31st St,10001,40.750114,-73.994544,False,08/10/2021 15:42:32
IdEhtaAidvpW62rU8qNC6A,The Thirsty Fan,american,2.5,20,254 W 31st St,10001,40.749866,-73.994438,False,08/10/2021 15:42:32
wQU3LMmOPNzxL-ptOi_F5w,Kobeyaki,american,4,556,293 7th Ave,10001,40.7462138,-73.99388,False,08/10/2021 15:42:32
k_kV4CUZ0YHWF604EYXZAg,Dig,american,3.5,5,275 7th Ave,10001,40.74555,-73.99416,False,08/10/2021 15:42:32
YMHxv6VFriKz1KevVXl0Cw,Gallow Green,american,3.5,839,542 W 27th St,10001,40.7508871,-74.0041249,False,08/10/2021 15:42:32
a3O2KzK6rh8VZNq1jhz81Q,The Delancey,american,3,610,168 Delancey St,10002,40.71803,-73.98528,False,08/10/2021 15:43:05
zGH7ZoOvLfZhuYAAKDbCKA,Retro Bar and Grill,american,2.5,33,150 Delancey St,10002,40.7183,-73.986244,False,08/10/2021 15:43:05
DG3Ze4-Rj7JieKBEryV0EA,Burger King,american,2,29,146 Delancey St,10002,40.718347696842265,-73.9865793494061,False,08/10/2021 15:43:05
G1PS0kMwepei5h29ZbRo_A,Biggie's Cafe,american,4,43,79 Clinton St,10002,40.718911,-73.985268,False,08/10/2021 15:43:05
7qtIemPU3LlNix8CVWdhwA,Clancey,american,4.5,178,79 Clinton St,10002,40.7190299,-73.98521,False,08/10/2021 15:43:05
JNQd6YR1hCAM1nqCTBwvGw,Essex Pearl,american,4.5,37,115 Delancey St,10002,40.717871,-73.988199,False,08/10/2021 15:43:05
Tzag-LU1b-UVR58BfcCy9Q,Zafis Luncheonette,american,3,67,500 Grand St,10002,40.7149630483769,-73.9826534964702,False,08/10/2021 15:43:05
jve0o4_2_YIOPiVjKvXqTw,Bar Alaska,american,3.5,12,174 Rivington St,10002,40.71899,-73.9844899,False,08/10/2021 15:43:05
neHrnNsYPpRZqdXiemV-sg,The Back Room,american,3.5,896,102 Norfolk St,10002,40.71878,-73.98706,False,08/10/2021 15:43:05
leI3BslJ5I2-IxXyRaRjPw,Cafe d’Avignon - Essex Market,american,4.5,96,88 Essex St,10002,40.71792,-73.988317,False,08/10/2021 15:43:05
8dkPWx3Upl1H6tLwLiEsPw,Eastwood,american,4,143,200 Clinton St,10002,40.714155,-73.987064,False,08/10/2021 15:43:05
ta9Y7fcdiGp_DCCiULHudQ,Friedmans,american,4.5,19,359 Grand St,10002,40.71646374003355,-73.98893142664376,False,08/10/2021 15:43:05
YkJkMOSXDprv6gsQ5Grc6A,Diller,american,5,100,357 Grand St,10002,40.71649732255578,-73.9890046073585,False,08/10/2021 15:43:05
ph-GkrDhM1pBwbs-pfvV1A,Garfunkel's,american,4,241,67 Clinton St,10002,40.71941,-73.98501,False,08/10/2021 15:43:05
uYLIo8FCr9Ug5SFORDdsPA,The Burgary,american,4,272,67 Clinton St,10002,40.71944096840517,-73.9850998321304,False,08/10/2021 15:43:05
6jsGtz0vwEGZ44urQKQkeQ,Shopsin's,american,4,717,88 Essex St,10002,40.718595,-73.988157,False,08/10/2021 15:43:05
diX-SHOYXgGzEEYMCLxaCw,Sixty Three Clinton,american,5,25,63 Clinton St,10002,40.71946,-73.98498,False,08/10/2021 15:43:05
DggqVM54aBZG4XMmUCY2Og,Rabbit House Omakase & Sake Bar ,american,4.5,60,41 Essex St,10002,40.71626,-73.98955,False,08/10/2021 15:43:05
eVBVn6bjwl_mMLxN-35_6w,Hotel Chantelle,american,3.5,1424,92 Ludlow St,10002,40.71843,-73.98909,False,08/10/2021 15:43:05
rSJAtekGHxeixVpTlOBxyg,Flowers Cafe,american,4,60,39 Essex St,10002,40.716256,-73.989697,False,08/10/2021 15:43:05
FB8Wl5040JLMzEZxRfgnrg,Izzies Cheesesteaks,american,3.5,95,47 Clinton St,10002,40.71982,-73.98497,False,08/10/2021 15:43:05
yy0E-rhiKzN2ASfDhHVsJg,El Castillo De Jagua 2,american,3,90,521 Grand St,10002,40.7143299,-73.98185,False,08/10/2021 15:43:05
vLphuclD-vQCHG97oftAcA,Welcome to the Johnson's,american,3.5,345,123 Rivington St,10002,40.71967,-73.9873,False,08/10/2021 15:43:05
f6HpgXns3Fmobjy4nlL7BQ,Chloe81,american,2.5,93,81 Ludlow St,10002,40.71809,-73.98949,False,08/10/2021 15:43:05
3BsALCViXEKy7mpbbJPwmQ,Food U Desire,american,2.5,7,129-135 Ridge St,10002,40.71958,-73.983,False,08/10/2021 15:43:05
hRZyaQ80R9s9ztEBDJqiuw,Essex,american,3.5,2066,124 Rivington St,10002,40.7196975497428,-73.9873982202378,False,08/10/2021 15:43:05
mqzRBbxys-OCzXK5QCG33Q,La Caverna,american,3,541,122 Rivington St,10002,40.7198,-73.98714,False,08/10/2021 15:43:05
0vdgqmIt6e0suBu2g-M1UQ,The Ten Bells,american,3.5,458,247 Broome St,10002,40.717801,-73.98985,False,08/10/2021 15:43:05
IFcGHhG3xflTyISZtMFe2Q,Wolly Rolls,american,5,1,87 Ludlow St,10002,40.718342,-73.98951,False,08/10/2021 15:43:05
4j_4tNy7pzYsEkvGTyRCzA,Dinner on Ludlow,american,3,153,95 Delancey St,10002,40.7186583890008,-73.9892859285346,False,08/10/2021 15:43:05
HXqpZ5Sq7eeDoxAeZI3nTw,The DL,american,2.5,601,95 Delancey St,10002,40.7185899,-73.9893704,False,08/10/2021 15:43:05
AuPyUM8XQAtSbiSsCT4x_A,The Whiskey Ward,american,4,303,121 Essex St,10002,40.71966,-73.98791,False,08/10/2021 15:43:05
POkV0nmk7LAhB7-BjRNUFw,L'estudio,american,4,32,61 Hester St,10002,40.71589,-73.99031,False,08/10/2021 15:43:05
wSlGpwSIecbqy1KRSO_YVg,El Castillo De Jagua,american,3.5,259,113 Rivington St,10002,40.71977,-73.98787,False,08/10/2021 15:43:05
qOomR3AwClOGpV1HdqOTFg,Les Enfants de Boheme,american,4.5,276,177 Henry St,10002,40.7136187,-73.9888503,False,08/10/2021 15:43:05
KfHwEsirvgNwqqSSIZ4Kdg,Somm Time,american,4.5,95,254 Broome St,10002,40.7182273,-73.9899201,False,08/10/2021 15:43:05
iexl39DYyy_76Xq3ExaJkQ,Excuse My French,american,4.5,315,96 Orchard St,10002,40.71844,-73.98981,False,08/10/2021 15:43:05
XghOzJn16M-nvaKMOdC5og,Verlaine,american,4,1454,110 Rivington St,10002,40.720079,-73.987785,False,08/10/2021 15:43:05
H_4w5VM_DKEwsGs0SCNtpw,CV,american,2.5,26,105 Rivington St,10002,40.71982,-73.98821,False,08/10/2021 15:43:05
zi_TJRxi0WzADbbI6Jcz3A,Koneko,american,4.5,301,26 Clinton St,10002,40.72044,-73.98412,False,08/10/2021 15:43:05
RYKGs45OjF-vlb2Ds2Jb_g,Izakaya Juraku,american,4.5,139,121 Ludlow St,10002,40.7196796287355,-73.9887088537216,False,08/10/2021 15:43:05
pfmAcS-g6SiNG0KlLvrqnA,Beauty & Essex,american,4,3548,146 Essex St,10002,40.720434786101286,-73.98686057623863,False,08/10/2021 15:43:05
x7LSv-mieYJozSaUP0MrwA,Pretty Ricky’s,american,4,25,101 Rivington St,10002,40.719949,-73.988297,False,08/10/2021 15:43:05
e_EQojNWskn_hFbKA_UZ-Q,Balvanera,american,4.5,273,152 Stanton St,10002,40.72063,-73.98539,False,08/10/2021 15:43:05
L7_MTRZyYp_i-cnH2CU4zQ,Dudley's,american,4,822,85 Orchard St,10002,40.71798,-73.99042,False,08/10/2021 15:43:05
L3reOLLPez7lnOhyfCpvkg,Shinka Ramen & Sake Bar,american,4.5,382,93 Bowery St,10002,40.7170795322745,-73.9952574670315,False,08/10/2021 15:43:17
7yJ3fOQp3oj2xuDaUGD3_A,The Bowery Beer Garden,american,3,90,93 Bowery,10002,40.7171,-73.99533,False,08/10/2021 15:43:17
BnEfZl0m9JEbd2DF8quplQ,K-one,american,3.5,403,97 Bowery,10002,40.71733,-73.99502,False,08/10/2021 15:43:17
dVAI5zh29psdbHp9wGXwVQ,M Star Cafe,american,3.5,308,19 Division St,10002,40.713928,-73.99652,False,08/10/2021 15:43:17
teAop2XPjQlhDgjgxMLL0w,Two Bridge's Diner,american,4,37,89 Canal St,10002,40.7155326909811,-73.9935623109341,False,08/10/2021 15:43:17
s4tyQOpJwsBkYXc1mNhP-A,Harper's Bread House Inc.,american,4,56,271 Grand St,10002,40.71771,-73.99303,False,08/10/2021 15:43:17
vkQSMwAf5yqDw9HfEQYgzw,The Flower Shop,american,4,130,107 Eldridge St,10002,40.71807,-73.99213,False,08/10/2021 15:43:17
m3UPWf08TA6XbJcfC9QbPQ,Bar Belly,american,3.5,179,14 B Orchard St,10002,40.71506,-73.9916,False,08/10/2021 15:43:17
8UwRTdW4OtSEI2rJ_p1zGg,Dimes,american,3.5,261,49 Canal St,10002,40.714973,-73.991539,False,08/10/2021 15:43:17
_EBQhV-UQ7NoV66uXYH0dw,Golden Diner,american,4.5,219,123 Madison St,10002,40.71244,-73.994,False,08/10/2021 15:43:17
Au0ln1sQbBSSUuY9kXhv-w,Home Sweet Home,american,3.5,399,131 Chrystie St,10002,40.71951,-73.99352,False,08/10/2021 15:43:17
2bTQnUWFY-0qxbPZspOgAA,Canary Club,american,4,28,303 Broome St,10002,40.718637,-73.992411,False,08/10/2021 15:43:17
YKfj-CUjgb9xQ1kN_bhNLg,Forgtmenot,american,4,188,138 Division St,10002,40.714498871349,-73.9915559401866,False,08/10/2021 15:43:17
Q3xTM15H8fRH8wv9PD8weA,The Metrograph Commissary,american,4,40,7 Ludlow St,10002,40.715103,-73.991172,False,08/10/2021 15:43:17
p7AUVHJWsE9DBzO5yRR6FQ,Sunburst Espresso Bar,american,3.5,496,206 3rd Ave,10003,40.73596,-73.98546,False,08/10/2021 15:42:42
0dFmV60ALH5_gvyYka6yUQ,Gramercy Kitchen,american,3.5,93,184 3rd Ave,10003,40.73522,-73.9861,False,08/10/2021 15:42:42
zLNOCv3hmzPNO8pchYdBpw,Joe Jr. Restaurant,american,4,388,167 3rd Ave,10003,40.73468,-73.98596,False,08/10/2021 15:42:42
VNee09tB2NVGTe3g1tFylw,Pete's Tavern,american,3.5,612,129 E 18th St,10003,40.73647,-73.986698,False,08/10/2021 15:42:42
AlZYxW1hQ3S2sGbtNjo64w,Cibar,american,4,317,56 Irving Pl,10003,40.73596,-73.98696,False,08/10/2021 15:42:42
-dQexkmhlgbiKvZ94jBmjQ,Dear Irving,american,4,671,55 Irving Pl,10003,40.7360568971331,-73.9872401005554,False,08/10/2021 15:42:42
EYH4FiA2phvYg73Jjw1KSA,Friend of A Farmer,american,3.5,1292,77 Irving Pl,10003,40.73695,-73.98677,False,08/10/2021 15:42:42
J8UMXWNYrn7_D0KXZN1Hrg,Pierre Loti Union Square,american,3.5,244,53 Irving Pl,10003,40.7360683313323,-73.9873969593415,False,08/10/2021 15:42:42
PWxky1zhv7gqdhXi8Pk6DA,Café Salmagundi,american,4.5,34,51 Irving Pl,10003,40.7362,-73.987525,False,08/10/2021 15:42:42
YO59-3IbrPXld3giYhoUUA,The Watering Hole,american,3.5,148,106 E 19th St,10003,40.7372093200684,-73.9874572753906,False,08/10/2021 15:42:42
HHtImNXqsV_FOtgwVfD66Q,Friend House 2,american,2,1,225 E 14th St,10003,40.733086,-73.985977,False,08/10/2021 15:42:42
gE5-IOJwgOTQlcp6ZsiQAg,Coyote Ugly,american,2.5,234,233 E 14th St,10003,40.73284,-73.98571,False,08/10/2021 15:42:42
ok8VAxxZLd05RNEX88GzFg,Beauty Bar,american,3.5,537,231 E 14th St,10003,40.7329864501953,-73.985710144043,False,08/10/2021 15:42:42
kz9YaFCE1sGJ4CpLDKBIjQ,The Stand Comedy Club and Restaurant,american,4,611,116 E 16th St,10003,40.73542,-73.98835,False,08/10/2021 15:42:42
VFm8KI_no47AOHUDYYGTVA,Hawkers,american,3,235,225 E 14th St,10003,40.73298,-73.98606,False,08/10/2021 15:42:42
3NbhYebjZPjLTWZZyRuhsw,The Winslow Gin House and Eatery,american,4.5,556,243 E 14th St,10003,40.7327766418457,-73.9852142333984,False,08/10/2021 15:42:42
afbl_jCNpomzJiDBdomb6g,Oceans New York,american,4.5,103,233 Park Ave S,10003,40.737408,-73.987887,False,08/10/2021 15:42:42
qkfCbxRFLENQ5ClzQfHbWQ,The Headless Horseman,american,3.5,286,119 E 15th St,10003,40.734933230333,-73.9884572146618,False,08/10/2021 15:42:42
jrXu38IeCFhHAgR8tI7exg,IHOP,american,2.5,380,235 E 14th St,10003,40.73278,-73.98557,False,08/10/2021 15:42:42
8XHbZIKDQbXhyKIGiukVeQ,Boucherie Union Square,american,4.5,976,225 Park Ave S,10003,40.73725824850519,-73.9882252705524,False,08/10/2021 15:42:42
6ztuhNteBxQB334A98iP8g,Bait & Hook,american,3.5,431,231 2nd Ave,10003,40.73263,-73.985103,False,08/10/2021 15:42:42
lXGCo-K7eftxRT_6E59-Iw,Union Square Cafe,american,4,1254,101 E 19th St,10003,40.737772,-73.987876,False,08/10/2021 15:42:42
DfXh4GIeGyYGz2o3NmhorQ,Irvington,american,3.5,218,201 Park Ave S,10003,40.736633767609526,-73.98868260230712,False,08/10/2021 15:42:42
uby3glEc0Brt9LAoCI0WTg,L’Express,american,3.5,838,249 Park Ave S,10003,40.738162056865,-73.987657,False,08/10/2021 15:42:42
xwdL7dreL8DvpqTXaPZmAg,SideBAR,american,2.5,455,118 E 15th St,10003,40.73467,-73.98859,False,08/10/2021 15:42:42
ubgvCM3_MvS7YCn4LJ7yCA,5 Napkin Burger,american,3.5,837,150 E 14th St,10003,40.733185,-73.9875575,False,08/10/2021 15:42:42
GQ8YF-DTUvQ-1t7bb-_CqQ,City Gourmet Cafe,american,3.5,72,238 E 14th St,10003,40.732431,-73.985823,False,08/10/2021 15:42:42
m2Ti5uZmOv4CvGznOB5xvg,Sticky's Finger Joint,american,4,123,107 E 14th St New York Ny 10003,10003,40.7342864153533,-73.9894481899908,False,08/10/2021 15:42:42
k8TwZKRFAcy4GOMlS_Xw_A,Bistro Cafe,american,2,2,Btwn 6th & 7th St,10003,40.727201853426,-73.983553647995,False,08/10/2021 15:42:54
ypqK8DWM8Bcs43YveSJnNw,Manhatta,american,4.5,479,28 Liberty St,10005,40.70797,-74.00889,False,08/10/2021 15:43:23
QvBLXIhReQYVyKFsnVS4dg,Scoops and Snacks,american,4.5,11,26 Cedar St,10005,40.7069904307,-74.0078002094,False,08/10/2021 15:43:23
HYoPErHY9ZvtfXXCDmDOhw,Brooklyn Beef N’ Cheese,american,5,46,70 Pine St,10005,40.706506,-74.007752,False,08/10/2021 15:43:23
_0WFGjXuenlBixOlbSlGeQ,Crown Shy,american,4,365,70 Pine St,10005,40.7063449,-74.0076944,False,08/10/2021 15:43:23
-IhTjhyw-S9SD9j58mUTNA,William's Restaurant and Bar,american,2.5,3,52 William St,10005,40.70671,-74.008918,False,08/10/2021 15:43:23
_rzVYnChUVRaQb7VyuI7IQ,Dig,american,3.5,298,80 Pine St,10005,40.7062847,-74.0070115,False,08/10/2021 15:43:23
_lT7hx3xNuKcUwDsbHGd3Q,The Country Cafe,american,2.5,28,60 Wall St,10005,40.706241,-74.008506,False,08/10/2021 15:43:23
qpD22cY8CSXLT2qujiJtqw,The Full Shilling,american,4,90,160 Pearl St,10005,40.705722,-74.007469,False,08/10/2021 15:43:23
SuN3HU1TrpDBFoqFED905g,Brooklyn Breakfast Cart,american,4,5,88 Pine St And Water St,10005,40.7056505,-74.006641,False,08/10/2021 15:43:23
c1kKAH9XMPNeaBhvnIP0FQ,Trinity Place,american,4,376,115 Broadway,10006,40.708865,-74.01117,False,08/10/2021 15:43:23
g7PEqU6F5rIR0l-5jLz9RQ,Burger King,american,2,18,325 Broadway St,10007,40.7161516181659,-74.0050220042576,False,08/10/2021 15:43:11
hm3WCg3YFGPG-rEAMxpBGg,Pret A Manger,american,3.5,81,179 Broadway,10007,40.71018,-74.01004,False,08/10/2021 15:43:23
iAUKLrlcat8OO6B5T5yYSA,Cooper Town Diner,american,3,99,339 1st Ave,10009,40.734895,-73.98022,False,08/10/2021 15:42:42
ff9ZYWbWVBU6GL9fW3PPiw,Doc Holliday's,american,3.5,261,141 Ave A,10009,40.7272274,-73.9828253,False,08/10/2021 15:42:54
p5vjmtsAhklqAAA4qpo1bQ,Pop's Eat-Rite,american,4.5,38,123 St Marks Pl,10009,40.726996,-73.983388,False,08/10/2021 15:42:54
-p7dvuKa91_4B-aiFIFB8Q,Ten Degrees Bar,american,4,820,121 St Marks Pl,10009,40.72692,-73.98342,False,08/10/2021 15:42:54
fk3-pMDXesluqvPOTyRJgQ,Augurs Well,american,4,111,115 St Marks Pl,10009,40.7271194,-73.9836121,False,08/10/2021 15:42:54
dv4mMmbCAb7FtUj1Md-K6Q,East Village Social,american,4.5,221,126 St Marks St,10009,40.726841,-73.9837265,False,08/10/2021 15:42:54
tf3RVircY9-8adku41N6VQ,Superiority Burger,american,4,622,430 E 9th St,10009,40.72739,-73.98355,False,08/10/2021 15:42:54
2n01u4yKfIrWuOzRVvIZmw,Crif Dogs,american,4,2086,113 Saint Marks Pl,10009,40.72707,-73.98379,False,08/10/2021 15:42:54
aiRctIzCj9J3UqBHd-Z3HQ,Please Don't Tell,american,4,1814,113 St Marks Pl,10009,40.727157,-73.983721,False,08/10/2021 15:42:54
eN-OHMPod8iJjzpgYS3LKw,St. Dymphna's,american,4,194,117 Avenue A,10009,40.726442,-73.98357692999745,False,08/10/2021 15:42:54
n8p5g3-Fu1RBKx35QhiaXg,Bua,american,4,531,122 St Marks Pl,10009,40.7268537,-73.9838067,False,08/10/2021 15:42:54
8fDAF540cmDeC-nVlJKPwQ,A10 Kitchen,american,4,36,162 Ave A,10009,40.72810159570019,-73.9818324,False,08/10/2021 15:42:54
eUXQ5252nnkepDM9q2ZNCA,Avenue A Classic Food,american,4,10,115 Ave A,10009,40.72638,-73.98365,False,08/10/2021 15:42:54
AgAkUVLN_axMY-bzbNCfCw,Yuca Bar,american,4,1875,111 Avenue A,10009,40.7262,-73.9836,False,08/10/2021 15:42:54
3idAtiEXe_XfTcPoZC_DcQ,Westville East,american,4,1071,173 Ave A,10009,40.72847,-73.98213,False,08/10/2021 15:42:54
3V20VbC45XL4TBYTL9DrOg,David's Cafe,american,4,217,110 St Marks Pl,10009,40.7269310030458,-73.9843428879976,False,08/10/2021 15:42:54
jvPYm9rYK-5ddnjU30Oz4Q,Avant Garden,american,4.5,364,130 E 7th St,10009,40.7261499,-73.98402,False,08/10/2021 15:42:54
IYlO-XRwjZlUl0yoKY87cA,Cagen,american,4.5,199,414 E 9th St,10009,40.72779,-73.98417,False,08/10/2021 15:42:54
Cw8g99c6ybhsbrTCgI5S_Q,Proletariat,american,4,294,102 St Marks Pl,10009,40.7272506368689,-73.9845192432404,False,08/10/2021 15:42:54
QHurDPvtdeq3_KGTbBd-6A,Pyramid Club,american,3.5,268,101 Ave A,10009,40.72585,-73.98405,False,08/10/2021 15:42:54
ZgIfySJ3cnB1svoyJAiCzg,Buenos Aires,american,4,585,513 E 6th St,10009,40.7253150939941,-73.983039855957,False,08/10/2021 15:42:54
qOp4T7UxfL6MgO41dN3Qlg,Whitmans,american,4,653,406 E 9th St,10009,40.727942,-73.984469,False,08/10/2021 15:42:54
upaVTWhLsxcu1HXqN8iHVQ,Ladybird,american,4,345,111 East 7th St,10009,40.726769311104,-73.9847712789363,False,08/10/2021 15:42:54
wTQYOTh9_JPI2I8s6Xc-Cw,Pineapple Club,american,4.5,126,509 E 6th St,10009,40.72529189450972,-73.98324323292351,False,08/10/2021 15:42:54
6qnWAPjJ7UER4QLCtotyBw,Amor y Amargo,american,4,475,443 E 6th St,10009,40.72572,-73.98428,False,08/10/2021 15:42:54
oLt7V8jK7dRiyvZuW0TW8Q,Cherry Tavern,american,3.5,122,441 E 6th St,10009,40.72576,-73.98439,False,08/10/2021 15:42:54
H1QphdrrsaB472y9HXi2Ow,Death & Co,american,4,1545,433 E 6th St,10009,40.72589,-73.9847,False,08/10/2021 15:42:54
J0toV5NSvtQ0gmfZtswTdw,The Hard Swallow,american,4,48,140 1st Ave,10009,40.7278,-73.9848,False,08/10/2021 15:42:54
J4Aji-XOfYXzqH9IV4NQqQ,7B Horseshoe Bar aka Vazacs,american,3.5,205,108 Ave B,10009,40.7250383471037,-73.9814463981875,False,08/10/2021 15:42:54
N5UY113nNpeKdLPv0cbMjQ,The Wild Son,american,4.5,535,132 First Ave,10009,40.727424,-73.985201,False,08/10/2021 15:42:54
rCpO-kMHljieU0geK0RJQw,Noreetuh,american,4,492,128 1st Ave,10009,40.727275,-73.985221,False,08/10/2021 15:42:54
ZCfqAtpASbibf_YaU1rIpw,The Grafton,american,4,83,126 1st Ave,10009,40.7271881103516,-73.9851989746094,False,08/10/2021 15:42:54
zX8IF7oCbw1HrNaPmOBy-g,FERNS,american,4.5,120,166 1st Ave,10009,40.72881,-73.98403,False,08/10/2021 15:42:54
8xpGj_YkI2X6QxqXUJPw7g,7th Street Burger,american,4.5,48,91 E 7th St,10009,40.72697,-73.98546,False,08/10/2021 15:42:54
5m-TrbqMNnwJvOd7pAt6OA,Raclette,american,4,1423,511 E 12th St,10009,40.7289298,-73.980601,False,08/10/2021 15:42:54
r271Tv2uqJtIcghCFRa8BQ,Haile Bistro,american,4.5,235,182 Ave B,10009,40.72783,-73.97951,False,08/10/2021 15:42:54
3dcM10jqcuVftp7nn_HE0g,Sing Sing Ave.A,american,3,248,81 Ave A,10009,40.725196,-73.984519,False,08/10/2021 15:42:54
TGP5gbAgml0IDRLGCpFnCw,PMF Pardon My French,american,4,1035,103 Ave B,10009,40.72473,-73.98115,False,08/10/2021 15:42:54
XpSVrJTLu9BFBy2_LFqIiA,Barfly NY,american,3.5,136,244 3rd Ave,10010,40.73717,-73.98459,False,08/10/2021 15:42:42
j1TePe2B6pjvvEg2VOLNcg,Gramercy Bagels,american,3,174,246 3rd Ave,10010,40.7371889,-73.9845285,False,08/10/2021 15:42:42
bWhupxuUj3LTu0aK3CuOtA,Gramercy Ale House,american,3.5,89,272 3rd Ave,10010,40.73797,-73.98413,False,08/10/2021 15:42:42
0iCISI2oP9bkS54hy68Xsw,Rolf's Bar & Restaurant,american,2.5,985,281 3rd Ave,10010,40.73803,-73.98353,False,08/10/2021 15:42:42
KSj9ZMk0A4Fruv0jCYREXg,Tivoli Cafe,american,3,114,283 3rd Ave,10010,40.7382,-73.9834,False,08/10/2021 15:42:42
kMxXLrASxsbmS-ZzAaBe-A,Molly's,american,4,524,287 3rd Ave,10010,40.73825,-73.98321,False,08/10/2021 15:42:42
5vCEslftA9kQwgjY7Wt0mA,Craft+Carry Gramercy,american,4.5,36,284 3rd Ave,10010,40.7384,-73.98369,False,08/10/2021 15:42:42
63nYipWuA42RZmESBMUNkQ,The Bluebell Cafe,american,4,626,293 3rd Ave,10010,40.73845,-73.98321,False,08/10/2021 15:42:42
OL0tLwE5Er1JX2dtEjjerg,Rose Bar,american,3.5,339,2 Lexington Ave,10010,40.7385430411239,-73.985755,False,08/10/2021 15:42:42
ePqKbqXFBCbwBaWiN2Jo9w,Ampersand,american,4.5,230,294 3rd Ave,10010,40.7386178790617,-73.9834206895483,False,08/10/2021 15:42:42
yc17eYI-lv59ShQ3zMy_Bg,Pick a Bagel,american,3,344,210 E 23rd St,10010,40.7384,-73.98252,False,08/10/2021 15:42:42
CZAio2nkMzsEyYlZOK4zrQ,The Globe,american,3.5,220,158 E 23rd St,10010,40.7388038635254,-73.9838180541992,False,08/10/2021 15:42:42
DYzpeSntTyL7ARvX3vSp6A,Orion Diner & Grill,american,3,219,395 2nd Ave,10010,40.7378,-73.9812,False,08/10/2021 15:42:42
fWy_ZLYoNfzu-EewhbRBxw,Moe's Cafe,american,2,2,209 E 23rd St,10010,40.738754,-73.982224,False,08/10/2021 15:42:42
r0kjf2R2H0GMJm5Yj4AusA,Taproom No 307,american,3.5,510,307 3rd Ave,10010,40.738981,-73.98266,False,08/10/2021 15:42:42
bvIXVgn_Do7K7qnqcJmWhA,Tal Bagels,american,3.5,144,357 1st Ave,10010,40.73554,-73.97975,False,08/10/2021 15:42:42
6Z9Bo8cUMYdwe01llOy0gQ,Westside Tavern,american,3,84,360 W 23rd St,10011,40.74616,-74.00091,False,08/10/2021 15:42:32
0-LZIrFbNTDmtjNpa_afiQ,Chelsea Square Restaurant,american,3.5,234,368 W 23rd St,10011,40.746208190918,-74.0012741088867,False,08/10/2021 15:42:32
xh9vrGDaAQIfhlDUJliJsw,The Trailer Park Lounge,american,3.5,637,271 W 23rd St,10011,40.7453,-73.9978245,False,08/10/2021 15:42:32
